Key,xTSNE,yTSNE
microfluidic chips,61.164124,24.308786
device acquisition,-35.376865,17.472023
physical disability prevention,56.90458,-10.590247
prescription pricing,19.31533,9.382374
jspx,-55.85287,-20.546865
temporomandibular joint,50.42705,-0.36092696
pompe disease knowledge,48.234562,-14.851309
climate prediction,-14.465585,10.877674
geothermal energy plants,-21.383766,37.933384
well cementing,20.068687,28.58285
veins and arteries,44.760975,3.4038815
commensal,59.328568,17.792265
business communications industry knowledge,-16.221214,-34.509205
tumescent,58.192924,-0.58005005
industrial service industry knowledge,-4.351502,12.881726
groundwater flow analysis,19.614283,45.76126
electrician's scissors,-28.806574,37.715187
methadone treatment program,56.630432,-15.0771265
social marketing trends,-24.423336,-23.479197
acquisition-related sourcing,-2.4617488,0.92365503
xtalk,-25.273321,29.298132
commercial mortgage loan origination,-2.5243473,-51.621864
libsvm,-58.58738,-26.667582
astigmatic,49.956436,7.445235
j++,-38.64681,-0.21084113
vendor invoice input,-6.2955585,-32.010918
winfax,-20.69201,-15.053966
psion,-43.61359,15.15869
receiving records maintenance,-3.6845822,7.1756334
money transfer industry knowledge,-8.979183,-7.7362084
biofuels technology,-11.629213,14.995121
maxqda,49.790302,-29.303293
acrylamide,52.657784,25.133469
food challenges,57.468636,-4.5709686
water resource protection,18.127699,43.125835
allied health industry knowledge,19.198893,-27.622997
ramis,-8.8824415,-2.206252
burn treatment,40.93957,-5.1745257
green walls,-9.436514,6.1486387
daceasy accounting,-5.5665917,-32.63018
holos,-7.303483,-8.978652
encoder pro,33.73259,-36.73072
processing orders on hold,-11.838395,-14.806099
case method,-9.099839,-9.903107
multislice ct,55.064434,4.7725453
ingrown toenail,45.941128,-1.9058994
isdx,-18.70014,30.531588
towing vessel operations,-21.00646,40.26322
bsl-1,46.117004,22.450699
surgery-oral,58.63489,-1.1452655
resource renewal,12.909582,43.081036
disease statistics,33.227535,-9.822678
retek data warehouse (rdw),-1.483541,6.831874
biomass production,1.455896,24.062252
yellow fever,65.73783,-6.9381022
value analysis facilitation,1.8443944,4.5279098
nanomanufacturing,-13.353627,15.841192
microsoft lync voice,-47.328167,24.96301
hydraulic truck cranes,-21.611511,43.45744
global warming pollution,12.407786,26.338581
gastritis,57.590446,5.257129
social media performance measurement,-24.516716,-23.69025
mean arterial pressure,42.33461,5.5521283
clinical informatics initiative implementation,38.173477,-33.30322
corel photo,-29.317396,-19.920567
short-wave diathermy,55.70256,-9.933686
paint blending,-25.677462,41.05779
proctology,48.155872,-5.333011
degenerative joint disease knowledge,57.589752,5.2616186
airflow meters,-2.0467734,39.56049
natural sciences management,20.790655,40.925255
fetal surgery,51.172146,-4.448051
5-axis cnc router,-18.816809,46.975414
nist sp 800-137,-59.053986,22.07983
athlete evaluation,17.252342,-17.100523
hypertable,-58.73006,-20.282316
semg,21.850025,-24.288073
adaptive immune systems,58.5721,19.192327
hp sprinter,-57.278805,2.5875015
interest arbitration,10.918492,-34.223255
heat therapy,56.325462,-9.676598
heat-lamp stimulation,51.19546,-16.497791
sequester,16.027548,20.295774
water use analysis,17.988419,43.997276
handshake software,-43.265587,-22.806387
bacillus anthracis,58.715363,17.780924
food intolerance,39.9749,-12.134863
price segmentation,-13.1778345,-14.870881
refund check posting,24.659937,-34.449543
prescription shipping,19.698734,10.13782
inventory rationalization,-1.7199776,5.9002247
slope maintenance,18.174345,46.87783
zoning classification,16.161037,45.469227
legal file updates,15.996446,-31.94368
lightwave 3d,-26.865961,-18.139725
reticulocyte,43.225548,15.6506405
paperwork coordination,5.484134,-36.755177
lung capacity tests,40.65063,6.2486205
middle school ministry,-23.074059,-17.652994
carbon dioxide flooding,-19.774277,6.037891
dna techniques,60.32588,19.252861
weather sealing application,-25.55922,38.00332
broker transactions,-5.983513,-0.70761317
knowledge of mergers and acquisitions,-10.365778,-35.39818
payroll deposit reconciliation,3.7214694,-35.086426
roof insulation surfaces,-30.487469,44.17741
mediastinoscopy,56.6399,0.3760276
brush hooks,-18.663921,42.069847
mcafee groupshield,-47.388897,14.912132
dystocia,50.055157,-3.7284853
radioactive tracer,20.143585,19.79602
prosteel,-17.88097,35.510063
oil skimmer,-21.28592,40.593426
liver disorders,48.280952,-8.90638
pc peripheral device configuration,-43.373108,14.291093
lp underwriting,-2.1146169,-52.784874
lawson accounts payable system,-5.9790263,-32.104225
phase ii experience,54.14916,-5.2605186
menarche,63.761074,-3.8606966
transyt,14.962814,47.54242
baby checks,52.338406,-7.2975936
host intrusion protection,-60.882652,14.824619
vibration technology,-18.984829,38.765812
aircraft analysis,-20.31292,16.612213
speech research,-46.94288,-24.289585
wetlands protection act,19.355513,43.330494
datamaps,-53.931847,-22.743395
encephalomyelitis,46.485863,23.278702
stock counting,-3.7467816,7.2207856
solid-phase extraction,59.24517,23.165318
cogeneration equipment,-25.411184,45.386673
cemap,-9.912884,-6.033182
booch methodology,-54.330235,-19.9
perform defibrillation,51.791496,-2.571174
landfill inspection,10.638354,38.404392
hydraulic cutters,-22.73326,4.0122557
skykick,-22.324268,2.4136863
low-flow faucets,-31.156326,43.507664
suspension cell culture,61.431316,21.612345
loadtest,-54.4664,-17.655731
building envelope evaluation,-16.273655,38.981415
microfluidics technology,61.089508,24.391125
gas mixing,-21.468225,36.49882
global budgeting and forecasting,-7.2183566,-34.36633
dna arrays,52.540905,20.789528
digoxin,45.62493,0.6698489
musculoskeletal trauma,58.426662,-8.089918
melanoma cancer knowledge,60.098873,3.7046647
pulsed field gel electrophesis,57.763466,15.422113
production of chemical solutions,-22.364464,36.358055
thoracic aneurysm,56.23046,-0.5177506
energy outreach,10.432584,26.531033
underbalanced drilling,-19.269312,6.877338
@font-face,-28.862917,-17.322924
silverpop engage,-23.971485,-23.195648
financial reporting industry knowledge,-7.2823067,-34.813683
computer-assisted translation,-29.673616,-21.882067
wind field operations,-17.61817,37.355644
visibroker,-54.63913,-22.12024
interpersonal psychotherapy,57.27361,-15.395682
chronic phase,44.09792,-2.8687415
electrophoretic techniques,59.007957,22.566324
s-corp returns,-4.9870577,-34.93337
medicare inpatient coding,36.652836,-37.89976
shigella,57.028492,15.292438
metallurgical concepts,-12.623902,20.965471
accounts payable discrepancy resolution,-5.973535,-31.453295
herniation,58.75698,-8.001986
fumefx,-39.318996,-25.94257
anorexia nervosa diagnosis / treatment,57.96191,-15.384679
cftr,57.766937,17.975796
medical informatics trends,38.163357,-33.02144
transportation facility design,15.578492,47.464703
drywall painting,-28.842978,45.61075
carbon monoxide poisoning,-1.5667105,40.222897
blending vessels,-23.54234,35.853836
public land use,19.43436,42.09691
retic,55.704468,12.308577
palo alto networks - globalprotect,-50.386246,24.171003
drug therapy improvement,54.709026,-11.970426
bioanalytical technology,59.33248,22.059593
fixed asset tracking systems,-5.526735,-33.188793
miser system,-2.9179935,-50.28524
manual tissue treatment,59.531216,-9.710127
flexible electronics,-14.419232,22.730484
apache click,-56.07963,-22.486431
tube heat exchanger,-18.538654,35.180775
healthcare team leadership,56.19885,-6.278551
town management,6.8629446,16.20632
evidence requests,-9.903955,-10.647336
pick and place robots,-20.065817,45.447605
foot pain,50.84272,-11.219611
tub repair,-28.076092,45.563854
3m codefinder,36.850544,-37.57621
vitrectomy,50.220566,4.443144
fuel cell engineering,-20.316158,32.869663
cosmetic medicine,47.607964,-6.9144244
information building,-14.111394,-13.175219
archival reference,-33.98974,-45.053364
freight spending,-1.5182767,9.368787
track torch,-19.82083,48.59979
cerner profile,37.085617,-35.45042
rubber dam placement,42.62836,38.800453
thyroidectomy,56.825577,0.09327997
hackerone,-49.78522,-21.220465
extermination,-8.418382,-3.1832554
computational fluid dynamics analysis tools,-19.165712,31.763163
green transportation,11.537596,25.864153
construction lending process,-2.2896743,-51.621887
leverage analysis,-15.259233,-12.481415
nucleic acid manipulation,60.621567,19.981638
esri arcims,-29.175224,12.894412
short bowel syndrome diagnosis / treatment,47.5192,-10.147849
immunogenicity testing,59.359234,21.690187
tunnel maintenance,-17.048002,40.706047
oliva,-6.929249,-5.5404377
sustainability marketing,10.985243,26.139946
microsoft visual c++ 6.0,-39.033127,-0.2642439
radiculopathy,58.85723,-7.243505
rirs,-9.417743,-2.443695
graphene,-14.321155,15.281849
data platform as a service,-38.57392,-18.354773
asthma action plan,34.331085,-10.931565
enterprise application integration software,-53.50533,-20.794468
kyoto encyclopedia of genes and genomes (kegg),63.986187,19.039276
storage policies,-5.961578,6.8300514
hemorrhoid,49.32988,1.0046053
matisse,-7.573908,-2.3532016
antimicrobial drug,47.59364,14.528039
dynamic balance training,56.345154,-10.531631
psittacosis,56.441715,15.181013
e-kanban,-2.8005733,5.3853183
gene expression control,62.356762,17.874094
trisomy,66.82584,3.9449348
corrective action recommendation,-11.37176,4.349885
fiscal operations management,21.22765,-30.646315
strategic planning principles,10.579955,-12.080446
legal translation,16.200428,-24.661388
soil processes,23.619164,38.85538
automated procurement process,-0.33432543,1.7598946
goods transport,-7.276096,4.5154953
swan-ganz catheter,51.887794,0.59580624
pipe recovery operations,-19.548674,7.9592705
primary care trust,52.69174,-9.865747
global organizational development,7.1098294,-40.423534
solar thermal installation,-27.791658,44.060158
media 100,-27.405415,-19.761356
intraventricular,50.95564,-7.54314
e-waste recycling,10.993637,22.552702
checks validation,5.9918694,-12.223636
telomere,61.25128,15.863221
digital interfacing,-20.691135,30.403196
oodbms,-55.607033,-20.25644
tartar,42.88873,38.350357
aerospace product design,-22.779055,32.869495
lifeboat operations,-21.761002,41.772137
jung framework,-57.34456,-18.799833
portable data input terminals,-13.865624,33.429153
myeloproliferative,60.74475,3.5155828
real audio,-28.074535,-19.556309
electrical consulting engineer,-16.04663,35.884937
chromatin remodeling,62.11818,17.463076
venereal disease knowledge,55.39405,-18.751423
health care finance administration,34.305805,-34.089527
abdominal aneurysm,44.371284,1.8194622
tonsillitis diagnosis / treatment,57.374084,-2.55138
computer upgrades,-42.88984,14.86608
ibm netfinity,-24.237885,2.852532
software answers,-27.109522,1.6042968
conjunctiva,49.76511,5.8797793
viral replication,60.32913,24.295218
neurotransmitters,56.744705,19.277124
hpe helion openstack,-62.224174,-5.9234266
assistive device instruction,59.521088,-9.696171
shoreline stabilization,18.834423,43.42584
douche,44.459408,-3.5796704
safety stock levels development,-2.3899336,5.318189
inland revenue,-5.8729835,-34.752872
hygiene advisement,19.734453,29.90125
angina pectoris,42.357403,7.991405
transposon,60.807858,18.504517
cellular design,-14.182393,21.940676
sleep - disordered breathing,45.64227,-14.983308
google insights,-24.196423,-22.729641
prescription counting,18.804274,9.848956
shale drilling,-18.960474,6.6313176
high intensity focused ultrasound (hifu),52.406013,2.5734813
construction modification,-16.890018,40.52888
filling requisition orders,-10.8119545,53.08853
hip surgery,51.70889,-11.798253
residential electrical wiring,-27.349628,45.64587
myelosuppression,60.63609,2.3115518
sustainability procedures,-56.995243,8.661238
presenteeism,-5.473082,-2.731512
radioactive iodine,57.26919,1.853147
google cardboard,-38.96865,-24.999002
contamination removal,16.063734,31.773996
nerve conduction velocity testing,59.868275,-8.610722
spongiform,56.20003,15.116693
klipfolio,-45.941216,-27.815361
cloud bursting,-62.440723,-5.6960263
electrical circuit testing,-23.212477,42.951492
polycystic kidney disease knowledge,62.77248,5.9355807
heating - cooling systems,-25.841091,45.61985
property risk evaluation,-4.4203877,-51.349327
corporate tax preparation,-5.1539955,-34.966633
mckesson care management,42.024677,-29.273933
roof covering,-28.987886,43.987564
clubfoot,42.359173,8.010071
occupational health and safety compliance,14.286535,32.085182
nozzlepro,-18.258087,35.103577
sample dilution,44.82769,26.335033
library 2.0,-43.71028,-22.854671
energy incentive programs,7.6967897,25.120014
recyclable materials compression,-22.965311,42.17829
grant application review,17.804317,-25.966328
impetigo,55.371246,-18.93002
retail marketing calendar,-22.266735,-23.097006
atelectasis,51.611565,-1.1911789
visual field test,50.11856,5.713529
environmental contamination prevention,-20.184988,40.17374
mapframe,-28.289986,13.660044
swine flu,-6.491724,-5.7518435
esophageal reflux,68.931335,-1.4263034
cash instruments,-18.400139,-11.283612
hp service health reporter,-41.19819,3.7656868
implantable pacemaker,41.094868,2.1196613
axml (andriod xml),-53.975067,-19.89731
necrotic,44.52484,-1.8186405
high-throughput sequencing technology,63.71506,18.551918
diverticulitis,57.218567,-2.3797448
power flow regulation,-25.285013,44.034557
point of care charting,54.22111,-15.497179
carrara,-22.8574,8.051117
online affiliate programs,-23.644672,-22.683994
metal snips,-24.628103,45.535553
barium enema,53.957424,4.8525233
sap r/3,-7.1213317,2.9332592
biological therapy,63.21921,3.3887386
iso 14064,11.4916,26.859539
tsqlunit,-52.40273,-22.161243
customer onboarding process organization,-8.995936,-7.00906
magnetic imaging equipment,54.29734,5.8876696
iplanet directory server,-25.762922,1.9238765
memcachedb,-58.373215,-20.25402
alternative splicing,63.361637,18.568909
neutrophil,56.832787,17.794954
road standards,15.76474,47.968567
bay networks,-49.56529,24.873455
pc peripheral device installation,-43.282463,14.469463
coordinate hr initiatives,6.420942,-38.972397
bulimia nervosa diagnosis / treatment,57.927467,-15.335532
digital print industry knowledge,-25.08272,-18.48542
electronic health record interoperability,39.16653,-31.779581
physical security information management (psim),-9.800784,5.17017
spill contingency planning,15.101441,32.392067
transvaginal ultrasound,56.033733,7.1713758
slope monitoring,18.292612,46.79131
endian,-39.8367,-0.42006993
dataflex,-37.26419,-0.29052562
conformal radiation therapy,29.782562,10.240921
andro,27.839214,-47.843464
scanning probe microscopes,-14.6541395,15.416351
proctoscopy,49.127007,0.58388174
junction box installation,-23.056194,44.66677
instructional program design,16.013477,-38.953934
sql forms,-25.328949,-4.7226543
news anchoring,-29.900715,-36.314373
neupogen,49.731445,-7.494315
supplier bid process approval,-1.4173216,1.9076889
venous catheterization,50.974133,-2.607409
aqap,-17.20463,15.004443
renewable energy equipment,-15.873471,32.986767
after-care instructions,44.228752,-3.0242372
essential tremor,50.26056,-9.905487
deeplearning4j,-59.15389,-26.789928
behavioral health electronic health records,40.693806,-32.474083
surgery - transplant,58.957676,0.9208911
teratogen,65.17194,2.451072
cloas,-16.234112,-14.68365
historian (his) - instep/schneider edna,-23.19403,11.76411
conduit fabrication,-22.500065,44.832504
ics 500,-24.701872,-0.21367384
medicaid records,34.210667,-33.074516
chorionic villi knowledge,56.35634,7.580611
peak expiratory flow,49.46366,-2.5275857
cloud security data protection and privacy,-60.160606,14.619188
internet marketing industry knowledge,-23.805904,-22.27686
crop hauling,-20.10263,42.245712
case file editing,16.175608,-32.779022
varices,49.5586,0.89007866
polyp,49.071125,1.2271543
green supplier,10.492433,24.955128
argon laser,50.707317,4.429473
mapnik,-56.986797,-19.81077
2-d gel electrophoresis,60.39489,19.50699
endoscopic equipment maintenance,48.662064,1.0879354
bcomm,-14.482918,-6.910226
account problem resolution,-8.935433,-32.48503
lotus organizer,-7.994478,-29.165274
mnesia,-58.072044,-19.784618
carotid stenosis,50.557045,-1.6985191
crown and base molding,-29.245392,44.851147
electrocochleography,38.529194,-18.333015
fuel cell research,-20.275301,32.90349
process isolation,-59.748035,-18.815561
migration assays,58.032223,19.42652
disability claims industry knowledge,11.89332,-25.687916
electronics probes,-21.368855,36.32592
stock trading,-17.10316,-12.020672
payment recording,-7.265006,-30.933773
biological toxins,57.004887,27.925606
"spot, mig, and tig welding",-20.601341,47.257
endometrial cancer knowledge,62.200447,3.6566603
water clarifiers,-20.852169,38.913235
electrocoagulation,51.112083,1.6426052
applied kinesiology,17.12821,-18.853859
microorganism classification,68.49556,6.554949
telepathology,60.397648,9.8673
pre-natal yoga,16.468134,-18.577705
rcs selector,-30.668354,-36.66726
annuities finance,-7.490295,-35.147846
preboot execution environment,-47.27127,13.74536
reporter systems,61.479202,18.659973
backuppc,-61.79994,-3.3159227
watershed operations,18.66236,44.13103
colectomy,56.922253,0.21345195
linear tomography,53.81679,5.047341
planting drills,-19.702438,42.295418
implantable cardiac defibrillator,52.663765,0.82965934
palo alto networks aperture,-62.112617,-21.157808
roof orientation,-15.792237,2.7935083
intravenous feeding,49.76378,-2.6768506
zetta automation,-30.67823,-36.780327
vascular dementia knowledge,51.038204,-12.690103
geiger counter,54.3923,6.5379105
earache diagnosis / treatment,59.228825,-2.8230112
databasic,-10.359414,0.543192
hyperopia,49.629143,6.5436788
wrapper libraries,-54.72011,-19.587072
impotence,55.504772,-0.046757992
in-situ treatment,19.806194,46.134525
secure web fingerprint transmission,-33.981174,22.887465
vsftpd,-62.708694,-19.553957
companies house,-12.753483,-11.679238
stereotactic radiotherapy,29.775412,10.22526
security analysis,-60.62033,14.895278
continuous miners,-22.044456,41.823956
electronic design automation software,-20.90532,30.569584
menorrhagia,63.41796,-1.809544
echosounders,16.951998,35.611797
crude oil washing,-20.86198,39.921703
nationwide health information network,39.212986,-31.79887
vagus nerve stimulation,50.569996,-10.266338
parturition,44.324547,28.469343
equipment financing industry knowledge,-2.6881716,-51.488697
water supply and demand,18.514648,44.02199
government rebates,-13.1913805,-13.085478
biosurgicals,41.823338,30.00948
refund check preparation,-6.1580667,-32.10613
legal document management software,15.997896,-33.08301
capacity loading monitoring,-4.2185783,8.633336
test standardization,23.504484,21.513075
chlamydia trachomatis diagnosis / treatment,58.614964,15.127235
d-dimer,44.076027,14.433469
sling psychrometers,-25.199251,45.200558
accounts payable workflow system,-6.2140274,-32.03808
epidemiology surveillance,66.51187,-7.4212184
technical system audits,-12.978021,6.221924
shipment screening,-7.869137,4.4752517
i2 master data management (mdm),-21.671936,-7.541646
patient data coding,36.683056,-35.824974
non-hodgkin lymphoma,61.21275,4.6025095
legal document updates,15.767036,-32.82109
solar photovoltaic technology,-16.07798,33.244194
communication bus analyzers,-20.692577,30.341408
pcr primer design,60.495037,18.880661
ibm sna,-50.103256,24.94663
investigative research and development (r&d),-10.171046,11.923697
roux-en-y gastric bypass,56.69063,-2.1038
monetdb,-58.757435,-20.92393
electricity trading,-18.666668,11.097878
sports enhancement,58.12088,-9.355099
water distribution system design,16.616129,46.686615
internal fixation,49.220695,-1.1749486
promotional management,-9.839872,-5.0324006
glycohemoglobin,41.93296,-35.662796
inquisite survey software,13.370309,-50.343086
direct purchasing,-2.334433,3.6346703
fme server,-29.197351,12.862237
miva merchant,-27.30823,-17.937757
hydrogen cyanide,16.576149,30.716743
benefits negotiation,5.4112735,-37.318504
aviation ground operations,-14.976144,18.336216
wetland laws,19.452213,43.300514
vdom,-50.168453,24.449617
drizzle (database server),-58.229992,-20.58343
arri alexa,-27.424149,-19.883106
magazine publishing industry knowledge,-25.148376,-19.618834
radioisotopes/administration,54.531174,5.946227
employee benefits design,5.3954177,-37.73687
gas lift systems,-19.62395,7.0755186
g-protein coupled receptors,62.311996,18.097343
photovoltaic solutions,0.6843644,27.26003
accell,-11.485078,11.046165
tonsillectomy,57.112576,0.23763882
energy futures,-18.716007,11.21268
finger prick,50.11324,-14.830884
hyperhidrosis,48.56306,-7.1401663
potential supplier screening,-1.3812704,2.8341954
motor neuron disease knowledge,51.267933,-8.597665
rig audits,-18.375711,6.927469
service unit operation,3.827713,-5.814925
percutaneous transluminal coronary angioplasty,52.663662,0.8446347
smartobjects,-41.065735,-14.947474
catalogue design,-25.602617,-18.392155
roostify,-49.811134,-21.187712
draft gauges,-25.808128,44.98122
chimeric antigen receptor t-cell (cart) therapies,62.52686,20.789629
design criteria development,-16.352703,6.8000636
recombinant dna molecules,57.006542,27.907438
lead box management,-8.079592,-5.9904766
student loan counseling,17.088509,-44.888973
tennis elbow,57.951275,-7.339548
threatened/endangered species surveys,19.942099,43.65379
computer security integration,-60.835518,15.091987
drug assays,53.78223,15.331679
biosample collection,67.71963,6.125339
cutting sequences,-18.713396,47.105816
riverbed opnet,-49.974575,24.455524
health information management (him) principles,37.05491,-36.38791
dibol,-35.6888,2.2177353
cqcs,-11.075101,2.393251
logistical cost minimization,-2.434146,5.4090266
exfoliate,-1.6086817,-5.14125
cerebral cortex,56.537533,19.302837
computer-aided designs for civil engineering projects,15.855424,47.687973
woodwind instruments,-37.0548,-37.028675
medical research industry knowledge,47.584373,-30.018728
mining geology,18.838139,46.127804
salt mining,-22.147694,41.660034
diagnostic mammogram,54.82798,5.4196014
outpatient examination,55.45077,3.199307
equity markets,-18.118784,-11.602837
water use monitoring,-19.50163,40.79465
rbase,-36.945065,-0.8107343
microsoft proxy server,-25.725489,2.1219358
winframe,-40.675194,6.963022
pollution underwriting,-2.3301454,-1.1582179
drug protocol,54.24831,-11.865104
international unit,-3.5755267,-0.32070804
healthcare technology software,55.83525,-13.493945
speed lathes,-20.37664,47.293816
rail-track laying,-21.405844,42.934578
interest rate sensitivity analysis,-17.137096,-11.191562
familial cancer knowledge,61.981377,2.920354
sentiment classification,-59.005093,-26.516376
cardiac resynchronization therapy,45.012936,3.317158
fuel cell design,-20.455233,32.809624
telemagic,-14.782335,-15.723188
an/prd-13,-18.392942,2.7745388
contamination detection,23.205667,21.719896
waste transport,15.350217,32.173367
archival collection management,-34.267323,-45.312443
microbial diversity,65.338974,19.30099
artbase,-25.170773,-18.75191
implementing trial plans and processes,47.534393,-19.418856
iot network security,-61.680805,8.225409
mocana,-60.896057,7.9939013
cerebrovascular accident,51.426247,-9.876478
flavivirus,57.719814,16.404465
hydraulic pipe benders,-23.207333,45.157776
summation software,16.254795,-33.178562
ingres openroad,-25.905035,-2.7649367
graft-versus-host disease knowledge,60.56229,4.1276817
cell evaluation,46.69926,22.152967
autoencoders,-59.05773,-26.90378
air sample analysis,21.387554,46.747272
cell examination,59.059235,10.748556
immunoassay design,61.482815,23.590843
foramen ovale,54.562202,-0.23842649
private land use,20.14774,42.754253
printmaster,-22.239952,-14.634789
musculoskeletal system disorders,58.701977,-6.189469
concrete breakers,-21.763401,43.848392
media buying industry knowledge,-22.839178,-20.66989
behavioral health care industry knowledge,55.89429,-13.747451
inflammatory response,57.31521,18.51781
procedure comparison,43.080544,15.45639
electricflow,-61.000557,-20.526955
clinical pharmacology plan,66.951195,6.7997704
patch test,55.071167,-7.1082854
hypovolemia,45.023182,1.1242206
thermoluminescent dosimeters,29.44718,10.593458
human molecular genetics,61.58943,16.74124
bench-scale processes,64.31862,24.382635
speech-language pathologist assistance,61.327896,-16.415886
tickit,-17.380566,15.012898
oculoplastic surgery,49.79447,4.777638
cufon,-28.4207,-17.359903
hvac balancing,-25.652622,44.815994
natural resource engineering,16.191362,47.363434
health information technology implementation,38.303158,-32.757027
mvs/xa,-35.759037,3.8116162
stochastic gradient descent (sgd),-58.801228,-26.883533
service supply chains,-4.2229505,2.655673
thermoset,-20.556053,34.640785
allergy research,64.520096,5.2363954
standard operating procedure updates,-11.254405,-7.8357396
thrombophilia,60.86764,2.9009902
ground straps,-26.5003,46.163822
business sales support,-10.493599,-6.333499
tattoo machines,-2.644773,-4.3452654
regulatory requirements for the acquisition of goods,-2.4984944,0.89729273
tracking shipment information,6.0041275,13.483774
newsweaver,-25.47025,-23.734951
tendinitis,59.033234,-7.172024
college ministry,-23.219797,-17.627903
blepharoplasty,50.442257,4.4554133
analysis of specs,-10.904572,0.7822011
degenerative disc,59.1437,-6.922918
check point firewall-1,-50.231182,25.038166
green retail,-8.791866,13.326238
use of micropipettes,60.87856,20.720385
semma,68.266594,18.26357
chemostat,61.072365,21.934088
hyaluronic acid,41.804214,29.988672
waste separation,16.828838,18.99351
frameworks pharmacy software,18.958511,9.851352
gene mutation,60.50982,15.202202
water use reduction,9.549473,26.666798
brake bleeders,-21.23502,44.05456
infarct,45.28959,2.322091
network information services,-24.561771,1.7457625
test results interpretation,-10.19432,21.147612
aerospace system design,-20.372204,16.671606
supplier industry conditions knowledge,-2.5006223,0.8932425
pvns,5.2033653,-1.7522713
repetitive stress injury,17.736803,29.387768
high-throughput drug screening,58.535248,19.132706
transit time analysis,-1.7278094,9.652136
knitr,52.41861,-30.31443
supplier consolidation,-1.4127926,2.8439012
large-volume recipes,-1.9141554,-2.6605744
screw conveyor,-20.018469,44.184303
microvascular surgery,58.4891,-1.687788
erythropoietin,47.919846,-9.821267
care giving routines,21.411913,-21.700655
vanity replacement,-28.601812,46.185345
cdna library construction,61.687626,18.293446
order point system,-1.9670752,4.916275
cell culture harvesting,65.195496,22.085249
tax consulting,-17.912155,-12.160523
acidosis,53.10194,-2.0927358
adaptive clinical trials,66.751144,6.7991667
grievance procedure administration,-6.8520274,-27.80927
gas collection systems,-20.376913,38.632915
credit card batching,-5.188789,-31.734201
stapes,61.959923,-4.0233874
stereotactic surgery,56.6217,19.380856
siding carpentry,-29.368628,44.577713
hiv vaccine development,58.577724,14.140682
academic integrity,-17.575363,-14.070717
blueprint css,-28.590857,-17.279718
basal cell carcinoma,48.184967,-7.425524
nuclear receptors,61.75187,16.471825
budget inventory management,-5.50246,7.504628
ceridian source 500,3.7771022,-35.320984
green distributor,-8.280841,3.5625243
bariatrician,58.819202,-2.4689212
special care unit (scu) experience,54.274536,-3.360561
physical status assessment,52.896507,-5.9030333
microcephaly,65.78675,-8.1716175
skin graft,49.270447,-0.79444784
sexual health dysfunctions,57.52197,-14.33379
fluids environmental services,-19.373878,7.697539
disabled vehicle removal,-18.654339,41.02066
equipment advice,-5.9907413,8.676296
gnu c++,-55.390938,-18.948683
wood floor installation,-29.122627,44.886936
inventory allocation analysis,-4.232659,8.630731
unixware,-24.853952,2.7742937
hp netserver,-24.348589,3.710649
hazardous material transport,15.359135,32.123566
ribavirin,52.08652,-1.5419707
molecular assay validation,59.255096,16.362015
cypher query language,-57.13243,-20.851984
electromechanical circuits,-23.351313,43.345966
flue gas analyzers,-25.43079,44.319717
steel connection design,-17.80924,35.3995
surveyor assistance,-10.729313,5.8670416
cell culture conditions,61.133347,21.231522
photocoagulation,49.088863,1.8052514
health information support,37.33661,-35.605667
supplier due diligence coordination,-2.4533987,1.0035737
pseudomonas aeruginosa,59.340473,17.1773
ancillary medical care,53.12645,-8.394091
screening mammogram,54.85818,5.415885
antihistamines,50.755177,5.714851
barge landings,-21.219501,40.286156
blackberry troubleshooting,-43.641575,14.324643
bridge geometry,-17.455606,35.149082
monitoring,-7.337421,-30.821253
hyperparathyroidism,63.283993,0.5471364
extubate,51.968945,-0.7617199
business process definition metamodel (bpdm),69.02031,-5.0706134
cholangiogram,53.849155,4.837351
product display negotiation,-20.70958,-20.49995
tropical disease,62.43398,7.4361663
financial record keeping,-4.8516264,-32.442436
electrical box installation,-23.137323,44.799316
stable transfections,61.003445,19.22764
dlib,-60.18062,-26.500908
autonomic computing,-56.213364,-20.18415
iot device security,-61.814453,8.931684
microvellum engineering,-25.018616,33.725143
psychrometric charts,-25.714975,44.94918
reactive oxygen species,58.20084,18.940653
release of information tracking systems,37.083237,-35.63294
contiki,-20.033949,12.755988
nanofluidics,67.2569,19.963417
emission reduction projects,11.486773,27.13387
erythrocyte,43.886787,13.628839
valve maps,-21.469484,38.925842
training / workforce development,17.884647,-25.95565
open edition,-24.286057,2.920219
security capability current state assessment,-63.59193,16.896345
dielectric properties,-21.339363,34.360783
low flow sampling,20.21038,46.268894
enoxaparin,57.354443,-4.430898
lumpectomy,57.697983,0.5944845
cerebral vascular disease knowledge,55.044094,-0.66378754
health information management (him) process improvement,36.919544,-36.276264
boring machine tools,-21.031055,47.41868
crop processes,1.4173876,22.811403
multiple system failure,54.942802,-1.8661202
union election,-6.856017,-27.80628
electronic welding equipment,-20.17484,48.52018
kerridge,-9.533455,-6.0591307
wind turbine construction,-17.633478,37.769184
phylogenomics,64.479126,17.950764
etl java,-58.3378,-21.18896
radiologic imaging equipment,53.833286,4.1801395
gas expanders,-20.197752,34.84575
fe/pipe,-18.268793,35.070072
ureter,57.319508,1.0728801
wind project development,-16.52674,10.195631
pa x-ray,43.767353,37.331886
legal operations support,-10.320352,-9.240162
solar boilers,-30.66153,40.9219
plant cell culture,61.888233,20.830675
purchasing for manufacturing,-1.9081627,3.610476
