Key,xTSNE,yTSNE
vocational rehabilitation,39.08978,-27.028011
pharmacokinetics,48.27353,-3.333503
anatomy,54.120525,-3.4894946
physiology,54.044415,-3.505521
regulatory compliance,12.5268135,-17.224506
meeting room scheduling,24.009024,-21.473577
transportation systems,-1.2852718,27.540365
automotive sales,-5.871893,-28.636744
capacity planning,10.470936,9.247296
sap technical architecture,-26.398626,-6.985396
inventory control assistance,18.789608,0.15550809
compensation administration,8.256932,-27.76531
strategic marketing,-19.712,-31.351173
outbound marketing,-17.851854,-27.45266
value selling,-13.286055,-24.47885
international business,-1.8838351,-16.57891
massage,31.547789,-34.112743
massage therapy,31.420565,-34.135323
diagnostic testing,51.68137,-23.124626
wiring diagrams,-1.0452555,52.66063
electrical systems,0.4855172,54.16045
shop drawings,15.359785,37.135975
wiring,-0.8441283,52.637028
historic preservation,44.22751,33.741425
urban design,45.579956,34.885563
land use,44.450356,34.001396
environmental management,33.34082,31.294956
regional planning,44.977966,34.784008
price quotes,-8.025064,-18.913488
customer complaint resolution,5.9658237,-8.285493
software customizations,-24.198215,14.037878
lead follow-up,-8.928236,-22.01013
workflow analysis,-15.744116,5.441131
office equipment,20.555214,-17.931639
recruitment industry knowledge,-2.373244,-26.539324
complex sales,-13.49791,-21.93723
strategic development,-1.2230655,-12.991204
human resource management industry knowledge,7.590283,-23.938478
database programming,-33.7009,7.7254467
language integrated query (linq),-45.136364,5.6881557
apache subversion (svn),-56.26162,6.989492
common object model,-43.722015,9.66438
internet security,-48.66131,39.42804
software support,-31.22432,30.472893
computer troubleshooting,-29.769007,31.136446
student placement,29.556194,-48.60379
asset allocation theory,-4.20666,-52.393658
wealth management,-3.0736723,-50.936653
asset allocation,-4.2060175,-52.394264
cash flow management,8.171975,-39.138405
investment strategy,-3.8361456,-50.447517
fertilizers,39.785564,23.172642
upselling products and services,-9.411631,-24.765654
intelligence operations,-16.91202,31.075247
maintaining student records,29.88189,-48.46415
engineering leadership,3.4771636,32.4177
engineering activities,3.118227,33.318985
investment planning,-4.0226374,-50.099895
blueprints,19.343317,54.66488
solenoids,-4.0983744,54.898773
integrated supply chain (isc),8.091196,17.670412
engineering drawings,5.989559,36.137554
manual dexterity,21.09593,-13.354458
microscope,55.615322,11.094905
honeywell operating system (hos),8.05688,18.127928
business communications,6.081299,-7.627546
opportunity identification,-3.2989278,-12.172189
professional engineer,11.4686985,38.439774
geometry,-2.4707658,11.516618
trigonometry,-2.4688532,11.540675
geometric dimensioning and tolerancing (gd&t),6.6054006,45.714764
expediting orders,14.145654,3.0398228
instrument sales,-9.684423,-20.50316
inventory reconciliation,18.235746,-1.2551686
engineering projects,3.4572093,33.49871
environmental laws and regulations,33.430737,32.412777
compliance training,12.64607,-14.58338
environmental regulations,33.226124,31.783493
corporate tax returns,12.269617,-51.981632
tax returns,11.859136,-51.99331
8d problem solving,2.3731413,24.2633
inventory checking,15.039706,2.7341
statistical process control (spc),4.829375,23.137028
material requirement planning (mrp),7.9937572,10.92183
manufacturing resource planning (mrp),7.8219256,11.157175
cycle counting,17.827564,1.3546798
financial statement analysis,5.282318,-45.332798
asset management industry knowledge,-4.8661046,-3.3611622
due diligence,2.5220675,-47.00878
production management,8.221125,-5.720616
data verification,-25.133678,1.1284064
quantitative analysis,-25.452154,-16.158344
wet chemistry,54.0839,15.559485
laboratory procedures,57.213478,8.790577
instrumental analysis,54.401596,14.953122
integrated development environment (ide),-61.343803,-5.8376613
embedded systems,-14.294491,43.831833
capability maturity model (cmm),-16.731268,11.639681
bug tracking,-54.297623,13.030463
rs-232 / rs-485,-10.282589,43.568222
construction management,16.452564,35.68185
internal medicine,56.224777,-12.237572
gastroenterology,57.61218,-8.161656
conventional lending,5.140268,-69.37012
residential mortgage lending,3.8255413,-69.88149
report writing,3.712638,-7.9720616
product research,-8.6811495,-16.216715
hr policies,7.9698114,-25.492807
energy conversion,-1.5611151,35.898117
supplier selection,3.6384783,6.4420238
market data,-15.630823,-30.9054
engineering change orders,4.8944697,37.79664
omniture,-30.906263,-50.81357
business metrics,-2.2281375,-10.036575
online sales,-28.595829,-45.71656
internet marketing,-29.073912,-46.158615
google analytics,-30.154854,-50.349342
marketing research industry knowledge,-24.779108,-21.438166
it strategy,-20.243355,8.849757
media industry knowledge,-22.917128,-47.795612
patient/family education and instruction,57.078423,-24.30992
dentures,76.33329,-15.936097
prosthetic,57.776344,-30.38356
dentistry,77.66553,-15.339897
distributed computing,-44.99091,13.298587
risk and mitigation analysis,-0.55357087,-2.4476166
distributed component object model (dcom),-43.769363,9.674252
employee recruitment,8.289453,-21.34344
activex,-44.29825,9.433545
database architecture,-35.496723,8.193202
bash,-46.776463,17.008564
trading systems,-7.814222,-56.812325
data engineering,-29.350817,4.4931507
disaster recovery implementation,-36.930347,22.585962
objective c,-56.89811,1.9738636
html5,-57.092903,-2.8940554
stress testing,-2.9028025,7.282096
black-box testing,-54.87199,13.74479
web programming,-53.84647,-4.615282
business intelligence software,-28.783928,-1.2002963
sourcesafe,-44.96015,8.328938
document management,-24.475634,7.5200567
entertainment industry knowledge,-42.67765,-43.15437
digital photography,-44.302383,-38.419876
environmental sustainability,37.54757,29.265005
corporate social responsibility,0.8476113,-10.115462
beverage industry knowledge,32.9688,16.5147
community development,17.996805,-9.359251
management consulting,-9.704848,-1.9413624
strategic analysis,-2.2672162,-13.208642
basel ii,-5.8701806,-62.4289
banking industry knowledge,0.9445558,-58.114418
online help,-41.126175,-25.975714
task analysis,-22.14849,-18.811045
web analytics,-30.400896,-50.218456
business modeling,-16.251324,6.1924343
revenue accounting,9.1214695,-41.869728
revenue recognition,6.5555887,-42.499462
product assortment,-13.907856,-31.198372
biochemistry,57.095215,16.118116
zoology,43.89267,27.645184
order entry,13.710942,2.380344
technology sales,-13.501633,-22.28724
sales presentation,-11.6588955,-24.962582
business acumen,-1.2333208,-11.852111
user acceptance testing (uat),-17.256065,5.4483914
ext js,-59.50789,-2.5794318
step7 plc,-4.4931855,57.960808
course development,-37.9256,-26.930687
student evaluation,29.025457,-47.531948
agricultural production,42.052376,24.814518
child development,38.386967,-31.376518
media production,-44.651634,-42.238857
natural resources,42.473255,29.906895
visual merchandising,-26.644445,-37.127895
account analysis,13.204446,-41.50635
solution architecture,-20.353104,8.712905
insurance underwriting,-4.204854,-38.548794
pricing strategy,-14.703661,-31.179358
predictive analytics,-31.210787,-14.502316
file management,22.124887,-19.724157
product promotion,-19.182653,-29.299358
reliability analysis,2.4405184,30.952984
commercial lending,4.781071,-65.74682
product and equipment pricing information,-1.234789,-41.593235
immunoassay,60.532173,12.98595
immunohistochemistry,60.19487,16.922577
technical presentations,-12.270389,-19.676058
meal serving,34.259266,-19.353394
landscape design,46.519012,35.647408
server consolidation,-41.95648,24.645672
biztalk,-43.51777,6.590015
copy editing,-35.33159,-34.875378
brand awareness generation,-20.677456,-33.738388
communications programs,-29.898922,-32.91854
media contact,-32.11284,-35.98169
media coverage,-32.179394,-36.312847
strategic communications,-31.403702,-34.798412
message development,-29.878988,-34.737003
performance & scalability design,-47.03412,11.629569
computer industry knowledge,-25.64879,25.425303
integration architectures,-47.683517,-0.74831086
microsoft crm,-14.635077,-15.124013
microsoft dynamics,-14.473864,-14.787608
annual reports,9.764856,-16.047281
tax provision preparation,12.520678,-54.80952
federal government contracting,4.075833,-3.4447453
factor analysis,-25.47584,-13.815681
tax accounting,11.820127,-52.74605
tax analysis,11.597235,-53.005135
tax audits,11.7445755,-53.275276
motor vehicle operation,24.012758,28.367569
hazardous material handling,26.978838,22.978214
dollies,21.937824,8.76201
budget analysis,8.183606,-16.46517
account adjustment,13.322407,-41.482365
billing arrangements,17.80846,-24.86387
social studies,31.114342,-46.500885
payroll taxes,9.195464,-34.00911
digital video,-49.429195,-43.415653
content development,-39.183525,-32.56016
software design engineer in test (sdet),-51.400562,11.3728075
web standards,-56.70973,-3.8725264
food safety and quality,35.296177,17.896118
total productive maintenance,6.902973,20.114069
5s methodology,6.6494327,21.03919
marketing operations,-21.366535,-30.165237
healthcare management,48.265827,-21.94093
shipping procedures,17.74205,6.083567
technical inspections,-9.456772,11.819128
customer accounts,14.261272,-24.005919
risk reporting,-5.341519,-60.536728
front-end development,-57.36529,-3.6491477
technology-based solutions,-13.762141,1.6909195
investment accounting,8.131674,-46.77847
market risk,-6.4116154,-60.889847
end-user training,-12.061156,5.672344
lab safety,58.580036,12.991247
laboratory safety and chemical hygiene plan,58.582973,12.99028
electrical testing,-2.8376982,52.47335
personal protective equipment (ppe),24.693079,21.972431
tissue culture,60.240814,18.007719
biochemical and cell-based assays,59.92887,19.930706
flow cytometry,60.65293,16.863638
immunology,60.18206,10.6517315
pre trip inspections,25.463951,14.369569
post trip inspections,25.50845,14.3407135
interactive voice response (ivr),-29.069756,45.899807
image recognition,-37.389683,-14.525244
web services architecture,-49.917915,-0.45492083
accounting management,10.102231,-42.476322
test tools,-54.43639,13.947135
test results recording,55.62493,7.0885963
mainframe testing,-54.21888,17.524633
tivoli,-48.144596,30.423397
business continuity planning,-35.744156,21.442339
marketing strategy development,-19.263494,-31.681576
branding strategy,-18.751266,-37.092983
digital marketing,-28.55904,-46.57126
electronic schematics,-4.0015016,49.302624
family medicine,56.288853,-12.689522
handling of crisis or emergency situations,28.567915,-6.893139
detection of suspicious or criminal activity,28.284454,-6.6951513
deterrence of rule or safety violations,28.293451,-6.5656652
pain management,56.449688,-9.649305
climate change,37.81715,31.462612
greenhouse gas,36.849087,31.542522
business process outsourcing,-3.0297616,-1.1241153
merchant sales,-20.22101,-44.58804
patient discharge,56.02409,-22.596018
financial acumen,-0.6113698,-12.12212
purchase order preparation,6.6404853,2.5967665
mail distribution,24.003794,-20.011944
comscore,-24.172552,-49.845226
mediamatrix,-23.926746,-51.018055
emotional support,57.64791,-21.905605
internet recruiting,0.2621542,-28.005054
emc powerpath,-45.699078,23.631248
payment collection,19.03198,-23.575212
cash register operation,15.8574505,-20.48267
phone systems,-29.034386,34.899925
tube feeding,69.478714,-22.456516
varicella,39.242336,-6.1242614
post anesthesia care unit (pacu),61.594086,-14.435203
chest x-ray,42.631577,-19.090454
x-rays,72.474106,-4.7340975
rubeola,39.203033,-6.1452475
patient monitoring,57.40966,-19.439178
measles mumps rubella (mmr),39.41024,-6.6147127
pediatric intensive care unit (picu),61.98427,-14.6263485
patient care monitoring,57.11462,-18.478714
herbicides,28.885372,63.367218
managing subcontractors,16.232119,34.965324
cost analysis,1.4522763,-4.070835
go-to-market strategy,-16.48452,-27.641943
agribusiness,40.46601,22.835413
experiments,48.69969,17.690298
design software,-6.639215,18.463648
social work,41.150723,-25.41389
autism diagnosis / treatment / care,41.283825,-31.373405
traffic laws,28.562366,1.345781
counseling services,41.585278,-27.150623
fire trucks,25.400532,31.553852
transmission repair,17.076502,49.945946
vital signs measurement,61.906208,-22.955162
blood draws,63.99819,-26.023157
computer-aided dispatch (cad),27.704735,-9.280091
toileting,70.16698,-28.003492
medication dispensation,48.996517,-5.226341
applied behavior analysis,41.132042,-31.846624
no child left behind (nclb),31.5877,-45.98803
special needs children,38.88399,-31.749441
plant biology,43.27044,24.654573
agronomy,41.4259,23.172113
landscape architecture,46.184223,35.436268
soil science,44.637074,27.664215
botany,44.14254,28.031733
warrants,23.123758,-11.048844
postage meter,24.753262,-18.275036
mapinfo,-31.657991,52.565
delivery unload and breakdown,20.559969,3.1451545
air freight,16.2049,12.925354
procurement issues,3.8265898,2.977247
highway construction,43.415615,45.939358
budget administration,6.9609404,-14.598616
primavera,15.870886,32.532024
construction coordination,16.307432,36.306355
purchase requisitions processing,6.3550143,2.5676184
chemical engineering,9.99589,28.698267
process engineering,9.692912,28.15366
hazop,29.600422,33.232067
flow diagrams,-7.762662,15.13325
surgical services,61.23809,-13.621872
biomedical engineering,46.87633,19.968513
health information management (him),53.70715,-45.629505
health information,53.529434,-46.173164
medical records management,54.624218,-43.348316
caregiving,39.909233,-20.590479
progressive care unit (pcu) experience,60.868248,-16.447477
investor relations,2.4375978,-45.768005
social media outreach,-34.721413,-38.295555
media training,-32.280262,-35.13769
genetics,34.959644,10.670121
genetic counseling,66.515785,11.674012
consultative sales,-10.771728,-24.657597
assay development,61.035248,19.467924
sample management,49.513775,13.338455
good laboratory practices (glp),50.29931,14.195609
hiring practices,1.0853648,-25.156506
hospitality industry knowledge,2.2575152,-19.761856
db2,-45.513023,-0.6711729
new construction,17.521233,37.24641
global procurement,2.9456146,5.7018027
fda regulations,42.933327,11.513742
business auditing,18.064896,-47.55482
store merchandising,-19.269289,-41.104927
promotions programs,-18.32822,-32.166656
onboarding,2.384301,-14.666048
direct store delivery (dsd),14.548721,6.9572363
pulmonary medicine,58.90459,-7.0596795
laboratory equipment,55.706448,10.215476
sleep medicine,58.89512,-7.2767987
analysis of variance (anova),-25.492994,-13.82877
linear regression,-31.551245,-18.121876
data manipulation,-24.745882,-0.11528276
adabas,-34.186085,15.569703
awk,-46.512638,16.921227
qlikview,-30.150171,-1.7157677
network operations & service management,-36.23135,38.76491
simple network management protocol (snmp),-40.167416,40.52952
security operations,-51.095478,46.70957
snmp,-40.167057,40.527054
cisco nexus,-38.471165,42.27289
intrusion prevention system (ips),-54.9331,43.290882
aircraft maintenance,-5.093331,30.51902
cabinetry,20.797407,56.651615
coordinate measuring machine (cmm),7.2670207,47.598465
production planning,7.3083076,12.077147
thermodynamics,-1.03324,34.25111
sustainable design,12.898785,36.94839
energy audits,20.378637,42.783966
facility design,5.511957,34.10133
energy modeling,20.624584,43.277126
site assessments,36.65412,37.734715
architectural engineering,12.001067,38.10562
scenario testing,-53.32802,15.673345
soccer,33.87832,-41.507267
training records,10.17799,-6.910819
sybase database,-38.7614,7.37119
application packaging,-44.027523,31.059628
patient observation,60.435345,-22.844696
family therapy,43.21975,-27.823704
mechanical knowledge,17.127132,26.128386
customer experience improvement,-2.4527783,-9.930838
lead management,-20.844501,-25.740273
switchboard operator,22.419212,-20.921494
form carpentry,19.726446,66.34268
sales principles,-20.000458,-23.956327
investment sales,-2.47291,-51.149693
children's health,37.340282,-12.084421
cnc mill,7.211709,50.062653
business systems,-15.179809,5.21835
internet service provider (isp),-35.812183,37.36939
generally accepted auditing standards (gaas),15.327801,-48.426594
public company accounting oversight board (pcaob) standards,15.558632,-48.778137
role based access control (rbac),-53.71187,34.322063
sailpoint,-54.19535,34.130836
user provisioning,-52.932045,34.67799
e-discovery,25.403427,-32.221123
data compression,-38.233284,14.533567
hard drives,-29.726822,30.495497
tcpdump,-43.523293,41.23951
cisco routing,-39.58421,43.611538
apache ant,-64.81358,-5.813925
eclipse,-61.79154,-5.893799
validate design specifications,-13.021979,9.840988
tolerance analysis,3.5605905,39.16592
sheet metal fabrication,8.59832,48.704643
abaqus,0.43137312,38.867287
corporate training,9.848555,-7.135997
asp.net mvc,-45.374783,5.54431
legal discovery,25.390533,-31.317719
legal document preparation,24.066338,-29.77247
civil litigation,24.603085,-30.289644
stochastic processes,-30.439766,-20.445642
market dynamics,-15.42175,-29.673069
machine learning,-36.930153,-15.521905
pattern recognition,-36.604782,-14.763217
application lifecycle management,-10.001085,0.27754778
survey research,-24.409098,-20.604462
epidemiology,36.21894,-10.111483
bioassays,57.04771,17.276398
logistic regression,-31.516005,-18.143915
enzyme-linked immunosorbent assay (elisa),59.66451,19.71865
malaria diagnosis / treatment,37.475697,-9.916436
survival analysis,-30.774057,-18.10716
compensation analysis,8.314645,-27.86263
segmentation analysis,-24.098888,-28.438782
experimental design,48.724266,17.776228
survey design,-24.229498,-20.53383
customer profiling,-23.585262,-27.767458
marketing analytics,-24.008759,-28.694893
campaign performance analysis,-27.62023,-48.67405
policy recommendation,12.619735,-11.840732
financial advising,-2.6998777,-50.127037
press brakes,8.837859,50.63437
blueprint reading,8.483789,48.810562
cad / cam (computer-aided design / manufacturing),5.581406,46.395138
antenna installation,-23.517778,41.85692
tower climbing,-23.561155,41.63771
engineering consultation,10.748455,33.015545
civil engineering,40.2936,41.193775
wastewater engineering,41.38949,38.99905
data communications,-32.248524,37.770412
local area network (lan),-33.30895,37.19738
thoracic surgery,59.360294,-8.511359
cardiothoracic surgery,59.409946,-8.658402
inpatient coding,54.992565,-48.910366
same day surgery,60.819016,-13.49293
investment management,-3.08594,-51.578007
investment management industry knowledge,-3.068017,-54.580193
institutional sales,-9.127068,-33.68042
facility maintenance,22.649817,28.005495
web graphics,-44.39294,-31.262009
online advertising,-27.366713,-46.623684
energy systems,23.36724,41.69802
retail store management,-4.1550756,-17.55651
order management,12.734607,2.4310782
strategic management,0.47419843,-12.379992
capital allocation,1.6921858,-44.3685
credit risk,-4.182201,-61.257164
agency selection,-1.3162694,-0.06354519
enterprise data management,-29.41138,2.8041723
talent management,5.488082,-24.894218
commercial off the shelf,-15.252803,11.396876
financial planning,4.8139663,-43.1573
advertising sales,-23.588488,-46.035263
compliance testing,11.912088,-15.002535
lexisnexis,24.588404,-31.717655
settlement negotiation,19.51699,-30.366318
insurance law,20.562958,-30.709175
medical imaging,70.31513,-7.1567793
invasive procedures,66.366356,-19.36058
rock climbing,32.687305,-40.25056
oracle real application clusters (rac),-38.41903,10.227721
medical triage,52.7398,-22.02913
general surgery,59.029648,-9.798767
toxicology,51.800377,11.70547
employee engagement,5.674618,-23.73233
bone marrow transplant,60.703228,-9.12533
dialysis,54.455666,-16.048079
nephrology,56.31698,-7.759871
securities trading,-3.431128,-56.296616
corporate financial reporting,7.9887023,-45.206043
sec filings,9.9915495,-46.86226
tax software,11.673005,-53.87147
federal tax returns,11.03077,-52.212013
tax preparation,11.939804,-52.158867
academic advisement,28.914694,-48.92755
continuous quality improvement,53.10601,-15.949979
anesthesiology,60.97944,-12.345757
investment analysis,2.6818547,-44.11985
iv therapy,63.838486,-19.263025
ambulatory care,52.85092,-21.056057
perioperative,61.434803,-13.714546
surgical pathology,62.507782,7.524778
patient positioning,66.36297,-11.9724245
ad serving,-24.432308,-49.03134
really simple syndication(rss),-34.440285,-41.9419
dom,-58.39493,-4.2786613
autodesk,8.767895,35.138615
microstation,9.965073,36.496372
facility management,21.79147,28.38104
construction monitoring,39.76428,40.65756
product improvement,-2.936988,17.879545
database software,-25.088957,4.415179
swaps (finance),-7.0369716,-57.53772
materials processing,5.222493,27.143295
materials control,8.071344,12.670434
material flow management,8.3168745,11.574367
youtube,-35.947372,-41.249706
print media,-28.548523,-41.583958
pr agency,-31.317995,-36.831142
publicity,-31.65511,-39.319042
fact checking,-35.188866,-34.6194
smell and taste,39.076622,-18.129677
hardware and software problem diagnosis,-31.15376,30.6883
order management systems,12.412758,2.444217
neonatology,59.627983,-7.485592
football,33.87994,-41.490276
furniture industry knowledge,-6.820676,-6.760448
good clinical practices (gcp),42.89487,5.6767507
invoice preparation,14.547117,-35.485535
clinical data review,42.449337,2.3515663
retain top talent,4.2399025,-36.154125
global marketing,-20.282167,-30.8811
financial tracking,6.8048673,-14.428004
ultrasound,68.98396,-7.2168202
claim and billing resolution,15.607587,-30.415987
freight handling,18.4838,12.524444
pallet jack operation,20.74019,6.9261723
hemodialysis,54.576607,-16.027578
end stage renal disease (esrd) knowledge,54.34992,-16.101711
freight transportation,17.906088,12.530303
foreign exchange,-4.896122,-58.336155
apache jmeter,-57.835472,13.772516
medical sales,-8.274541,-31.411963
loan documentation,5.3408737,-67.40991
loan approval,5.0793324,-67.53309
f5 irules,-42.85867,39.581413
problem identification,10.484611,-11.445405
ssl,-48.38911,36.985203
secure shell,-45.804115,36.15322
prescription processing,45.322163,-5.287953
architectural design,-13.125857,14.010062
brand design,-49.279926,-36.609528
pharmacist assistance,47.005768,-4.4608903
medication preparation,47.585587,-5.1789317
remodeling,21.21263,56.49756
facility supervision,21.745213,28.20291
energy management,22.334112,41.392426
protocol development,45.291134,6.4079347
samba,-64.40394,15.033998
network file system,-44.803333,22.630892
media relations,-31.643559,-35.84829
fiber optics,-25.928389,38.89197
workforce planning,5.099011,-25.24437
policy research,16.0997,-10.745906
experiential learning,28.191296,-45.45191
supply ordering,22.63032,-15.825756
head start performance standards,37.603737,-32.161793
medical records preparation,54.60506,-41.265846
affidavit preparation,23.738022,-27.933395
subpoena preparation,24.303854,-28.82091
medical release of information (roi),56.699425,-43.937397
medical record logging,55.120888,-41.621983
payroll reconciliation,9.335311,-33.949894
band saw,9.334109,54.921097
air vehicle engineering,-5.7373676,30.9892
adobe illustrator,-45.165066,-35.668274
unigraphics,2.8989065,40.988598
coreldraw,-43.937206,-35.714752
navigation equipment,-3.7924058,42.352127
salesmanship,3.4628184,-15.663097
financial responsibility,7.8164597,-13.252878
adobe acrobat,-44.715054,-35.55648
medication delivery,47.205208,-4.8072705
capital planning,7.058943,-17.232695
receiving checks and security deposits,20.49452,-17.399324
genetic testing,66.517044,11.6950245
clinical information systems / technology,48.80639,-47.8761
policy review,12.816936,-12.289176
medical records analysis,54.38066,-43.05081
load runner,-56.185474,16.537651
lead qualification,-14.916942,-21.47968
succession planning,4.9288154,-24.848234
compliance management,12.4525795,-14.574801
alternative financing,-3.104971,-53.9966
alternative investments,-3.2179823,-54.4843
employee recognition,12.529098,-17.621199
applicant tracking system,1.4267095,-28.527685
oracle business intelligence (bi) / obia,-35.0256,-2.0050926
hp-ux,-43.429222,19.878122
environmental protection,34.770065,31.566359
health and human services,39.726715,-26.808325
advertising strategy,-25.561966,-43.33871
data visualization,-31.780706,-13.14117
adp payroll,8.246669,-33.038185
operations analysis,0.7378015,-6.471638
consumer trends,-16.162277,-34.534164
equipment cleaning,21.404339,20.315855
clerical support,22.433735,-20.410353
yoga,32.49241,-39.038998
fitness,32.867226,-38.29208
americans with disabilities act (ada),10.124096,-25.435295
multilingual,18.485014,-13.880634
laundry,30.0593,-20.479376
alternative energy,25.842607,43.48213
energy industry,26.033562,41.582024
standards implementation,-3.6578789,-6.161419
revenue analysis,4.210239,-41.600945
rightnow,-19.729614,-16.212843
patient bathing,70.35336,-28.186642
bathing,70.40989,-28.279247
anti money laundering (aml),5.8951783,-61.273617
bank secrecy act (bsa),5.941559,-61.48743
leasing,1.090394,-33.584595
biostatistics,40.464977,2.1956801
disease prevention,46.436096,-18.50002
protocol compliance,44.348198,4.451146
biomaterials,47.50675,19.552109
r,-31.661715,-17.618486
endodontics,77.0801,-15.533206
mechanical repair,15.703057,48.16046
automotive mechanical diagnosis,15.031921,48.255516
modems,-26.113419,34.962494
universal serial bus (usb),-12.95255,43.553944
restaurant operations,29.225725,-17.753706
restaurant industry knowledge,1.9417261,-19.465221
safety codes,19.325098,31.66125
media lists,-32.013126,-37.124245
sap security,-28.388428,-6.857038
database upgrade,-37.60376,10.093722
revit,12.455442,36.720757
sodium dodecyl sulfate polyacrylamide gel electrophoresis,58.847782,20.982433
protein expression,60.169365,20.077751
western blot analysis,60.008347,19.050972
computational modeling,-12.278768,22.030134
protein purification,58.773285,20.195576
dna,62.556976,15.939787
sds-page,58.855976,20.967983
invoice coding,14.954363,-36.577778
full cycle accounting,11.168821,-42.270863
accounts payable / accounts receivable,13.975761,-38.96257
invoice matching,14.993363,-38.43731
plan-do-check-act (pdca),5.3671837,20.29149
crisis management,9.425047,-13.277051
sales optimization,-10.964266,-31.154404
vlookup,3.3198,-39.826572
5500 reporting,9.784892,-30.627296
total rewards strategy,8.630881,-28.595951
nondestructive testing (ndt),8.699034,44.422077
construction accounting,11.909305,-38.94949
job costing,11.8482895,-38.86205
variance analysis,5.318521,-42.762062
developmental disabilities,40.94114,-26.65178
health information experience,53.121784,-46.16018
audit work papers,16.33304,-47.508682
version control,-55.648937,7.1029415
ophthalmology,59.15127,-4.200587
tonometry,60.74689,-2.0832858
mammography,68.28166,-6.333154
trade show,-10.358307,-19.134344
osteopathy,50.36941,-15.510851
electric drills,-14.4902935,57.746864
energy services,26.755936,40.39426
computer telephony integration,-30.044779,46.25557
vendor evaluation,-1.5197768,0.24987707
automatic call distributor,-28.203854,45.724506
avaya,-29.786535,44.853386
geographic information system (gis),-20.327492,26.337067
geospatial intelligence,-17.623552,30.463047
arcgis,-20.317282,26.3667
respiratory therapy,68.71054,-12.4646635
regulatory affairs,43.11449,10.480064
healthcare marketing,-19.51617,-32.904922
confocal,59.537216,16.505352
cell therapy,46.45125,12.085231
fluorescence-activated cell sorting (facs),62.0776,18.194424
creative development,-27.598541,-43.583973
debt ratios,6.3626776,-69.71588
loan-to-value ratios,6.327294,-69.72468
legal terminology,24.29529,-29.185125
payments industry knowledge,1.6171169,-59.714687
sap bw (business warehouse),-28.065405,-5.543404
international financial reporting standards,9.235847,-45.6822
catering industry knowledge,-24.461405,-40.1226
hyperion financial management,-31.841772,-4.0761237
talent management system,6.008548,-24.40464
candidate sourcing,0.6779358,-27.638882
accruals,8.591505,-41.064816
anomaly detection,-48.504658,43.182236
information assurance,-52.99655,50.029915
ground control,-6.7281857,31.086311
mutual funds industry knowledge,-2.8052933,-55.16837
flight training,-5.296021,30.17055
software analysis,-23.456972,13.581263
corba,-51.581795,3.0383804
selling techniques,-13.519944,-26.131933
patient condition reporting,69.054306,-28.948895
ambulation assistance,55.426846,-16.567186
equipment repair,22.169395,23.897856
enemas,70.66285,-26.624407
technical drawings,6.2349954,36.18162
detection and measurement equipment,-3.714601,48.508636
engineering industry knowledge,10.83252,32.999435
payment processing,16.949553,-21.674034
order correction,14.241242,2.3257136
mixed-signal,-11.660361,48.161724
podiatry,57.832195,-10.228018
therapeutic intervention,53.45246,-26.575705
physical therapy evaluation,53.99544,-31.877998
lucene,-68.20296,4.588357
software issue resolution,-31.32581,28.547838
cryptography,-49.969078,38.32816
iv admixture,46.88142,-3.8610475
lift trucks,19.833792,8.354789
mortgage lending,3.6590428,-68.52071
new media development,-39.481472,-39.984253
remediation systems,38.597,37.165966
compliance auditing,17.929926,-46.226585
bank services and products recommendation,8.226114,-63.45733
copywriting,-36.151222,-35.21667
marketing communications,-20.793268,-31.710165
paid search,-28.09924,-49.925514
media planning,-26.079185,-47.921696
distribution strategies,-14.382523,-32.106873
promotional campaigns,-21.801369,-34.978973
computer vision,-17.802986,22.373663
image processing,-15.946779,22.109493
specimen collection,58.288208,3.1152842
account opening,14.183069,-23.85198
regulatory processes,10.318204,-14.791827
adobe indesign,-45.061558,-35.709164
digital media,-24.678003,-46.70748
catheterization laboratory (cath lab),68.28885,-12.006629
emergency medicine,56.059322,-12.568557
invoice reconciliation,15.395773,-35.40307
radiologic technology,68.70636,-6.131522
management of patient,56.221672,-20.754341
system maintenance,-21.492361,14.337505
technical project management,-7.706042,1.983281
infor software,-10.576491,-7.598214
physical disability,47.74079,-29.055664
freight brokerage,15.202273,14.004322
load calculations,13.331023,39.933968
residential design,-6.093285,21.270277
plumbing systems,18.049679,58.149662
corporate accounting,9.448852,-43.296165
prosthetic devices,57.86063,-30.42008
patient training,57.23236,-29.929104
just-in-time,4.957439,14.845482
receiving,24.937403,-13.238009
hazard analysis,30.160883,32.19611
shipping,18.973991,6.8152003
delphi,3.7380557,-20.363714
adobe coldfusion,-54.71661,-5.322229
land development,42.221344,41.08527
design-build,14.816549,34.817745
bridge construction,43.42992,45.847416
materials testing,51.609818,16.63244
supplier review,4.0158715,6.534492
contract analysis,4.159347,-0.7766917
legal writing,24.063114,-30.860428
business law,15.066093,-13.650808
cardiac services,59.63704,-13.646231
reagent preparation,56.575085,11.581811
financial forecasting,3.184954,-42.042328
dental hygiene,78.37473,-15.53769
internet protocol version 6 (ipv6),-37.26451,44.699554
broadband,-24.867916,35.456043
datacom,-30.597183,36.9786
commercial insurance sales,-6.448513,-38.174522
trial preparation,25.568865,-30.542433
commercial litigation,24.996029,-30.339088
dictaphone,26.08123,-22.177944
preparation of pleadings,25.182787,-30.47866
financial auditing,15.620135,-47.245457
corporate governance,21.721212,-32.26792
health and safety standards,23.495337,27.166203
